image_path,disease,tissue,source,width,height,filename,magnification
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.720.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.721.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.722.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.723.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.724.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.725.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.726.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.727.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.728.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.729.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.73.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.730.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.731.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.732.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.733.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.734.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.735.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.736.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.737.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.738.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.739.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.74.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.740.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.741.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.742.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.743.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.744.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.745.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.746.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.747.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.748.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.749.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.75.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.750.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.751.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.752.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.753.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.754.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.755.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.756.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.757.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.758.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.759.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.76.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.760.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.761.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.762.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.763.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.764.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.765.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.766.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.767.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.768.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.769.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.77.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.770.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.771.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.772.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.773.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.774.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.775.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.776.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.777.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.778.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.779.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.78.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.780.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.781.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.782.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.783.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.784.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.785.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.786.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.787.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.788.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.789.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.79.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.790.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.791.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.792.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.793.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.794.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.795.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.796.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.797.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.798.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.799.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.8.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.80.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.800.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.801.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.802.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.803.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.804.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.805.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.806.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.807.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.808.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.809.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.81.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.810.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.811.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.812.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.813.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.814.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.815.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.816.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.817.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.818.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.819.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.82.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.820.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.821.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.822.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.823.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.824.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.825.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.826.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.827.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.828.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.829.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.83.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.830.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.831.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.832.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.833.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.834.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.835.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.836.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.837.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.838.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.839.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.84.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.840.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.841.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.842.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.843.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.844.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.845.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.846.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.847.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.848.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.849.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.85.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.850.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.851.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.852.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.853.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.854.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.855.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.856.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.857.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.858.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.859.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.86.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.860.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.861.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.862.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.863.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.864.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.865.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.866.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.867.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.868.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.869.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.87.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.870.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.871.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.872.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.873.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.874.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.875.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.876.jpg,salmonella,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\salmo.877.jpg,salmonella,viscera,kaggle,512,512,,
